address,parking,type,num_schools,cost,suburb,beds,baths,cost/(beds+baths)
"24 Kenilworth Street, Reservoir VIC 3073",4,House,9,625.0,Reservoir,3,1,156.25
"719/626 Heidelberg Road, Alphington VIC 3078",1,Apartment / Unit / Flat,8,790.0,Alphington,2,2,197.5
"10/5 Chandler Highway, Alphington VIC 3078",1,Apartment / Unit / Flat,8,820.0,Alphington,3,1,205.0
"1 Lapis Chase, Epping VIC 3076",2,House,3,650.0,Epping,4,2,108.33333333333333
"7A Borrie Street, Reservoir VIC 3073",2,House,9,640.0,Reservoir,3,2,128.0
"1 Tuckett Street, Alphington VIC 3078",2,House,10,700.0,Alphington,3,1,175.0
"3 Frewin Street, Epping VIC 3076",2,House,3,650.0,Epping,4,2,108.33333333333333
"16 Dyson Street, Reservoir VIC 3073",3,House,9,625.0,Reservoir,3,1,156.25
"12/3 MacKey Street, Lalor VIC 3075",0,Apartment / Unit / Flat,10,400.0,Lalor,2,1,133.33333333333334
"58/93-103 High Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,565.0,Preston,2,2,141.25
"2A Toolangi Road, Alphington VIC 3078",1,House,9,890.0,Alphington,3,2,178.0
"4 Sebastion Street, Epping VIC 3076",2,House,7,610.0,Epping,4,2,101.66666666666667
"3 Landscape Lane, Epping VIC 3076",4,House,6,620.0,Epping,4,2,103.33333333333333
"3/143 Gardenia Road, Lalor VIC 3075",1,Apartment / Unit / Flat,6,450.0,Lalor,2,1,150.0
"97 Tesselaar Road, Epping VIC 3076",1,House,3,600.0,Epping,4,2,100.0
"204/380 Bell Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,560.0,Preston,2,2,140.0
"3/4 Belmont St, Preston VIC 3072",1,House,12,560.0,Preston,3,1,140.0
"1/43 Belgrove Street, Preston VIC 3072",1,Apartment / Unit / Flat,12,560.0,Preston,2,2,140.0
"22 Southernhay Street, Reservoir VIC 3073",4,House,12,620.0,Reservoir,3,1,155.0
"210/380 Bell Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,560.0,Preston,2,2,140.0
"1/37 Shand Road, Reservoir VIC 3073",2,House,9,610.0,Reservoir,2,1,203.33333333333334
"5/1-3 Rex Avenue, Alphington VIC 3078",1,Apartment / Unit / Flat,9,600.0,Alphington,2,1,200.0
"126 Wingrove Street, Alphington VIC 3078",1,House,10,660.0,Alphington,3,2,132.0
"1/830 Heidelberg Road, Alphington VIC 3078",1,Apartment / Unit / Flat,9,550.0,Alphington,3,2,110.0
"156 Rathcown Road, Reservoir VIC 3073",2,House,10,600.0,Reservoir,4,1,120.0
"3/830 Heidelberg Road, Alphington VIC 3078",1,Apartment / Unit / Flat,9,500.0,Alphington,2,1,166.66666666666666
"6 Eva Place, Epping VIC 3076",2,House,6,590.0,Epping,4,2,98.33333333333333
"2.13/21 Rex Avenue, Alphington VIC 3078",1,Apartment / Unit / Flat,8,495.0,Alphington,1,1,247.5
"203/18 Gilbert Road, Preston VIC 3072",1,Apartment / Unit / Flat,13,550.0,Preston,2,1,183.33333333333334
"6 Sunbird Garden, Epping VIC 3076",2,House,5,600.0,Epping,3,1,150.0
"23 Prada Drive, Epping VIC 3076",1,House,8,560.0,Epping,4,2,93.33333333333333
"415/388 Murray Road, Preston VIC 3072",1,Apartment / Unit / Flat,12,550.0,Preston,2,2,137.5
"3/2 Bennett Street, Alphington VIC 3078",0,Apartment / Unit / Flat,9,490.0,Alphington,2,1,163.33333333333334
"4/977-979 High Street, Reservoir VIC 3073",1,House,9,600.0,Reservoir,2,2,150.0
"6/101 Lucerne Crescent, Alphington VIC 3078",1,Apartment / Unit / Flat,9,450.0,Alphington,1,1,225.0
"5/45 Rufus Street, Epping VIC 3076",2,Apartment / Unit / Flat,6,550.0,Epping,2,1,183.33333333333334
"17 Euora street, Epping VIC 3076",2,House,6,550.0,Epping,3,2,110.0
"4 Ninepence Way, Epping VIC 3076",2,House,5,550.0,Epping,3,2,110.0
"9 Chocolate Lily street, Epping VIC 3076",2,House,6,550.0,Epping,3,2,110.0
"4/28 Compton Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,10,590.0,Reservoir,2,1,196.66666666666666
"G5/388 Murray Road, Preston VIC 3072",1,Apartment / Unit / Flat,12,550.0,Preston,2,2,137.5
"207/33-35 Plenty Road, Preston VIC 3072",1,Apartment / Unit / Flat,13,550.0,Preston,2,1,183.33333333333334
"106/380 Bell Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,550.0,Preston,2,1,183.33333333333334
"4/8 Osborne Grove, Preston VIC 3072",1,Apartment / Unit / Flat,11,550.0,Preston,2,1,183.33333333333334
"3/38 Storey Road, Reservoir VIC 3073",1,House,12,590.0,Reservoir,2,2,147.5
"750 Plenty Road, Reservoir VIC 3073",1,House,12,580.0,Reservoir,3,1,145.0
"12 Draper Crescent, Epping VIC 3076",2,House,4,530.0,Epping,4,2,88.33333333333333
"127/388 Murray Road, Preston VIC 3072",1,Apartment / Unit / Flat,12,550.0,Preston,2,2,137.5
"20 Rita Street, Preston VIC 3072",2,House,10,550.0,Preston,3,1,137.5
"2 Antigua Walk, Epping VIC 3076",2,House,8,520.0,Epping,3,2,104.0
"10 Barbara Court, Thomastown VIC 3074",3,House,7,700.0,Thomastown,4,2,116.66666666666667
"53 Gloucester Street, Reservoir VIC 3073",2,House,8,580.0,Reservoir,2,2,145.0
"7 Melaleuca Drive, Thomastown VIC 3074",2,House,6,670.0,Thomastown,3,1,167.5
"31 Winamurra Crescent, Thomastown VIC 3074",2,House,6,600.0,Thomastown,4,1,120.0
"3/47 Wilfred Road, Ivanhoe East VIC 3079",1,Apartment / Unit / Flat,11,650.0,Ivanhoe East,2,1,216.66666666666666
"11 Wattle Street, Thomastown VIC 3074",3,House,5,621.6923076923077,Thomastown,3,1,155.42307692307693
"2B/202 Lower Heidelberg Road, Ivanhoe East VIC 3079",1,Apartment / Unit / Flat,10,440.0,Ivanhoe East,2,1,146.66666666666666
"161 The Boulevard, Thomastown VIC 3074",4,House,7,550.0,Thomastown,4,1,110.0
"39 Manor House Drive, Epping VIC 3076",2,House,6,500.0,Epping,3,2,100.0
"2 Worsley Court, Epping VIC 3076",1,House,7,500.0,Epping,3,1,125.0
"635 Dalton Road, Epping VIC 3076",2,House,7,510.0,Epping,3,1,127.5
"91 Gower Street, Preston VIC 3072",2,House,12,550.0,Preston,3,1,137.5
"28 Church St, Epping VIC 3076",3,House,6,520.0,Epping,3,1,130.0
"22 Tasman Street, Preston VIC 3072",2,House,13,540.0,Preston,2,1,180.0
"2/32 Home Street, Reservoir VIC 3073",2,House,11,560.0,Reservoir,3,1,140.0
"56 Northernhay Street, Reservoir VIC 3073",0,House,12,550.0,Reservoir,2,1,183.33333333333334
"28 Melaleuca Drive, Thomastown VIC 3074",3,House,6,550.0,Thomastown,3,1,137.5
"34/777 Bell Street, Preston VIC 3072",2,Apartment / Unit / Flat,13,530.0,Preston,2,1,176.66666666666666
"202/503 Plenty Road, Preston VIC 3072",1,Apartment / Unit / Flat,10,550.0,Preston,2,2,137.5
"65 Severn Street, Epping VIC 3076",4,House,6,500.0,Epping,3,1,125.0
"108 Wood Street, Preston VIC 3072",2,House,10,500.0,Preston,3,1,125.0
"35 Bates Avenue, Thomastown VIC 3074",1,House,7,550.0,Thomastown,3,1,137.5
"2/5 Tasman Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,480.0,Preston,2,1,160.0
"204A/6 Clinch Avenue, Preston VIC 3072",1,Apartment / Unit / Flat,12,495.0,Preston,2,1,165.0
"2/63 Leicester Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,495.0,Preston,2,1,165.0
"7 Rimfire Close, Thomastown VIC 3074",2,House,8,540.0,Thomastown,3,2,108.0
"1/35 Darebin Drive, Thomastown VIC 3074",1,Apartment / Unit / Flat,6,535.0,Thomastown,3,1,133.75
"1/30 Hughes Parade, Reservoir VIC 3073",1,House,9,550.0,Reservoir,3,1,137.5
"4 Gunbower Close, Thomastown VIC 3074",2,House,6,530.0,Thomastown,3,1,132.5
"12 Westall Street, Thomastown VIC 3074",2,House,7,530.0,Thomastown,3,1,132.5
"509/47-53 Plenty Road, Preston VIC 3072",1,Apartment / Unit / Flat,13,480.0,Preston,2,1,160.0
"3/4 Dalgety Street, Preston VIC 3072",1,Apartment / Unit / Flat,12,475.0,Preston,2,1,158.33333333333334
"39 Westall Street, Thomastown VIC 3074",1,House,6,520.0,Thomastown,3,1,130.0
"11 Oriano Street, Epping VIC 3076",0,House,3,485.0,Epping,3,1,121.25
"604/67-69 High Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,470.0,Preston,1,1,235.0
"4/9 Jinghi Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,530.0,Reservoir,2,1,176.66666666666666
"2/163 Gower Street, Preston VIC 3072",1,Apartment / Unit / Flat,11,470.0,Preston,2,1,156.66666666666666
"16 Linton Drive, Thomastown VIC 3074",2,House,6,515.0,Thomastown,3,2,103.0
"40 Wodonga Crescent, Thomastown VIC 3074",2,House,5,515.0,Thomastown,3,2,103.0
"2 Delta Court, Thomastown VIC 3074",2,House,6,500.0,Thomastown,3,1,125.0
"407/5-7 Blanch Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,475.0,Preston,1,1,237.5
"1/50 Wedge Street, Epping VIC 3076",2,Apartment / Unit / Flat,7,460.0,Epping,2,1,153.33333333333334
"2/5 Byfield Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,10,530.0,Reservoir,3,1,132.5
"66a Cheddar Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,530.0,Reservoir,3,2,106.0
"23 Barry Road, Thomastown VIC 3074",2,House,6,500.0,Thomastown,3,1,125.0
"120/100 Plenty Road, Preston VIC 3072",1,Apartment / Unit / Flat,13,480.0,Preston,2,1,160.0
"1/23 Invermay Street, Reservoir VIC 3073",1,House,7,530.0,Reservoir,3,1,132.5
"1/29 Mount View Road, Thomastown VIC 3074",3,Apartment / Unit / Flat,7,495.0,Thomastown,2,1,165.0
"130 Wood Street, Preston VIC 3072",0,House,10,450.0,Preston,3,1,112.5
"1 Aden Court, Thomastown VIC 3074",4,House,6,500.0,Thomastown,3,1,125.0
"410/5 Blanch Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,450.0,Preston,1,1,225.0
"41 Main Street, Thomastown VIC 3074",2,House,7,500.0,Thomastown,3,1,125.0
"1 Chelsea Court, Thomastown VIC 3074",1,House,6,490.0,Thomastown,3,1,122.5
"35 Cooper Street, Preston VIC 3072",1,House,12,450.0,Preston,3,1,112.5
"6 Clements Grove, Reservoir VIC 3073",2,House,10,530.0,Reservoir,3,1,132.5
"204/154 High Street, Preston VIC 3072",1,Apartment / Unit / Flat,13,450.0,Preston,1,1,225.0
"2/6 Campbell Street, Epping VIC 3076",2,Apartment / Unit / Flat,6,450.0,Epping,2,1,150.0
"389 Findon Road, Epping VIC 3076",1,House,6,420.0,Epping,4,1,84.0
"2/38 Church Street, Epping VIC 3076",1,Apartment / Unit / Flat,6,380.0,Epping,1,1,190.0
"3/5 Cuthbert Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,10,520.0,Reservoir,2,2,130.0
"10 Gladstone Street, Thomastown VIC 3074",2,House,6,450.0,Thomastown,3,1,112.5
"210B/8 Clinch Avenue, Preston VIC 3072",1,Apartment / Unit / Flat,12,450.0,Preston,1,1,225.0
"501A/6 Clinch Avenue, Preston VIC 3072",1,Apartment / Unit / Flat,12,450.0,Preston,1,1,225.0
"4 French Street, Thomastown VIC 3074",2,House,8,350.0,Thomastown,4,1,70.0
"3/61 North Road, Reservoir VIC 3073",1,House,9,520.0,Reservoir,2,2,130.0
"4/602 Murray Road, Preston VIC 3072",1,Apartment / Unit / Flat,12,440.0,Preston,2,1,146.66666666666666
"7/24 Tyler Street, Preston VIC 3072",1,Apartment / Unit / Flat,8,430.0,Preston,3,1,107.5
"3/3 Hall Court, Thomastown VIC 3074",1,Apartment / Unit / Flat,7,345.0,Thomastown,1,1,172.5
"18 Cook Street, Ivanhoe VIC 3079",3,House,9,1185.0,Ivanhoe,4,3,169.28571428571428
"15 Alfred Avenue, Thomastown VIC 3074",3,House,5,460.0,Thomastown,3,1,115.0
"3/33 Purinuan Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,7,500.0,Reservoir,3,1,125.0
"115 Main Street, Thomastown VIC 3074",1,House,7,480.0,Thomastown,3,1,120.0
"1/4 Charles Street, Preston VIC 3072",1,Apartment / Unit / Flat,12,360.0,Preston,1,1,180.0
"22 Hughes Parade, Reservoir VIC 3073",1,House,9,500.0,Reservoir,3,1,125.0
"2/5 Cooma Street, Preston VIC 3072",1,Apartment / Unit / Flat,11,300.0,Preston,1,1,150.0
"10/241 Gower Street, Preston VIC 3072",1,Apartment / Unit / Flat,11,350.0,Preston,1,1,175.0
"9 Cooma Street, Preston VIC 3072",0,Apartment / Unit / Flat,12,290.0,Preston,1,1,145.0
"G04/56 Myrtle Street, Ivanhoe VIC 3079",2,Apartment / Unit / Flat,9,730.0,Ivanhoe,3,2,146.0
"5/91 Pine Street, Reservoir VIC 3073",1,House,10,500.0,Reservoir,3,1,125.0
"62 Green Street, Ivanhoe VIC 3079",2,House,10,720.0,Ivanhoe,3,2,144.0
"14 Thoresby Grove, Ivanhoe VIC 3079",1,House,10,850.0,Ivanhoe,3,2,170.0
"30 Elsey Road, Reservoir VIC 3073",1,House,9,495.0,Reservoir,3,1,123.75
"120 Green Street, Ivanhoe VIC 3079",2,House,10,780.0,Ivanhoe,3,2,156.0
"11-13 Cooma Street, Preston VIC 3072",0,Apartment / Unit / Flat,11,275.0,Preston,1,1,137.5
"104 Waterdale Road, Ivanhoe VIC 3079",2,House,8,650.0,Ivanhoe,3,1,162.5
"10 Reservoir Street, Reservoir VIC 3073",1,House,11,490.0,Reservoir,2,1,163.33333333333334
"1/20-24 Ameily Crescent, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,485.0,Reservoir,2,1,161.66666666666666
"203 Oriel Road, Heidelberg West VIC 3081",4,House,8,620.0,Heidelberg West,4,1,124.0
"2/178 Lower Heidelberg Road, Ivanhoe VIC 3079",2,Apartment / Unit / Flat,9,650.0,Ivanhoe,3,1,162.5
"4/498-500 Waterdale Road, Heidelberg West VIC 3081",1,House,9,620.0,Heidelberg West,2,1,206.66666666666666
"1101C/45 Linden Avenue, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,600.0,Ivanhoe,2,2,150.0
"113C/45 Linden Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,600.0,Ivanhoe,2,2,150.0
"17 Macartney Street, Reservoir VIC 3073",3,House,10,485.0,Reservoir,2,1,161.66666666666666
"114C/45 Linden Avenue, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,600.0,Ivanhoe,2,2,150.0
"2/8 Birdwood Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,10,480.0,Reservoir,2,1,160.0
"6/4 Henry Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,11,479.0,Reservoir,2,2,119.75
"3/156 North Road, Reservoir VIC 3073",2,Apartment / Unit / Flat,11,470.0,Reservoir,2,1,156.66666666666666
"39 Newton Street, Reservoir VIC 3073",2,House,11,480.0,Reservoir,2,1,160.0
"1001/294A Bell Street, Heidelberg West VIC 3081",1,Apartment / Unit / Flat,10,575.0,Heidelberg West,2,2,143.75
"209/264 Waterdale Road, Ivanhoe VIC 3079",2,Apartment / Unit / Flat,9,600.0,Ivanhoe,2,2,150.0
"1003a/294 Bell Street, Heidelberg West VIC 3081",1,Apartment / Unit / Flat,10,540.0,Heidelberg West,2,2,135.0
"23 Redwood Street, Heidelberg West VIC 3081",2,House,8,495.0,Heidelberg West,3,1,123.75
"16 Larissa Street, Heidelberg West VIC 3081",2,House,8,520.0,Heidelberg West,3,1,130.0
"1/91 Ivanhoe Parade, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,10,590.0,Ivanhoe,2,1,196.66666666666666
"1005/443 Upper Heidelberg Road, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,580.0,Ivanhoe,2,1,193.33333333333334
"3/4 Pratt Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,10,460.0,Reservoir,2,1,153.33333333333334
"G15/1 Westley Avenue, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,11,580.0,Ivanhoe,2,1,193.33333333333334
"3/95 Barton Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,8,460.0,Reservoir,2,1,153.33333333333334
"810A/119-125 Bell Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,575.0,Ivanhoe,2,1,191.66666666666666
"2/31 Lane Crescent, Reservoir VIC 3073",1,House,9,460.0,Reservoir,2,1,153.33333333333334
"609/125 Bell Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,575.0,Ivanhoe,2,2,143.75
"3/46 Locksley Road, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,570.0,Ivanhoe,2,1,190.0
"30 Liston Ave, Reservoir VIC 3073",1,House,6,450.0,Reservoir,3,1,112.5
"3/31 Erskine Avenue, Reservoir VIC 3073",1,Apartment / Unit / Flat,8,450.0,Reservoir,2,1,150.0
"112/1031 Heidelberg Road, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,560.0,Ivanhoe,2,2,140.0
"7/178 Rathcown Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,10,450.0,Reservoir,2,1,150.0
"74 Stanley St, Ivanhoe VIC 3079",2,House,10,560.0,Ivanhoe,3,1,140.0
"103 Broadhurst Avenue, Reservoir VIC 3073",1,House,9,450.0,Reservoir,3,1,112.5
"59 Jellicoe Street, Ivanhoe VIC 3079",1,House,9,550.0,Ivanhoe,3,1,137.5
"2 Hughes Parade, Reservoir VIC 3073",3,House,8,450.0,Reservoir,2,1,150.0
"4/53-55 Locksley Road, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,540.0,Ivanhoe,2,1,180.0
"5/82 Thackeray Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,12,430.0,Reservoir,2,1,143.33333333333334
"412/125 Bell Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,550.0,Ivanhoe,2,2,137.5
"4/13 Linden Avenue, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,500.0,Ivanhoe,2,1,166.66666666666666
"2/9 Jinghi Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,430.0,Reservoir,1,1,215.0
"3/28 Purinuan Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,7,420.0,Reservoir,1,1,210.0
"516/58 Myrtle Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,550.0,Ivanhoe,1,1,275.0
"318/1 Westley Avenue, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,11,500.0,Ivanhoe,1,1,250.0
"3/60-62 Leamington Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,420.0,Reservoir,1,1,210.0
"3/9 Asquith Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,440.0,Reservoir,2,1,146.66666666666666
"711/58 Myrtle Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,490.0,Ivanhoe,1,1,245.0
"49 Moorhead Drive, Mill Park VIC 3082",2,House,4,650.0,Mill Park,4,2,108.33333333333333
"213/58 Myrtle Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,500.0,Ivanhoe,1,1,250.0
"2/113 Crookston Road, Reservoir VIC 3073",0,Apartment / Unit / Flat,10,410.0,Reservoir,2,1,136.66666666666666
"86 Mill Park Drive, Mill Park VIC 3082",2,House,7,670.0,Mill Park,4,2,111.66666666666667
"32 Jasmine Drive, Mill Park VIC 3082",2,House,6,680.0,Mill Park,4,2,113.33333333333333
"10 Ward Drive, Mill Park VIC 3082",2,House,6,800.0,Mill Park,4,2,133.33333333333334
"204/1045 Heidelberg Road, Ivanhoe VIC 3079",0,House,9,490.0,Ivanhoe,1,1,245.0
"705A/125 Bell Street, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,420.0,Ivanhoe,1,1,210.0
"5/9 Rotherwood Road, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,8,420.0,Ivanhoe,2,1,140.0
"54 Garden Grove Drive, Mill Park VIC 3082",2,House,6,650.0,Mill Park,7,2,72.22222222222223
"1/24 George Street, Reservoir VIC 3073",1,House,10,400.0,Reservoir,2,1,133.33333333333334
"105/1045-1059 Heidelberg Rd, Ivanhoe VIC 3079",1,Apartment / Unit / Flat,9,450.0,Ivanhoe,1,1,225.0
"3/81 Delaware Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,12,380.0,Reservoir,1,1,190.0
"8 Teralba Close, Mill Park VIC 3082",2,House,6,635.0,Mill Park,4,2,105.83333333333333
"1/696 Plenty Road, Reservoir VIC 3073",1,Apartment / Unit / Flat,13,400.0,Reservoir,1,1,200.0
"21 Summerhill Road, Reservoir VIC 3073",2,House,8,350.0,Reservoir,2,1,116.66666666666667
"13 Golf Links Drive, Mill Park VIC 3082",2,House,7,580.0,Mill Park,3,1,145.0
"1 Dickerson Avenue, Mill Park VIC 3082",2,House,4,585.0,Mill Park,3,2,117.0
"7/74 King William Street, Reservoir VIC 3073",1,Apartment / Unit / Flat,11,370.0,Reservoir,1,1,185.0
"20 Farnham Crescent, Mill Park VIC 3082",2,House,6,600.0,Mill Park,4,2,100.0
"2/32 Acheron Avenue, Reservoir VIC 3073",1,Apartment / Unit / Flat,9,450.0,Reservoir,2,1,150.0
"25 Golf Links Drive, Mill Park VIC 3082",2,House,7,550.0,Mill Park,4,2,91.66666666666667
"7A Devlin Court, Mill Park VIC 3082",1,Apartment / Unit / Flat,7,550.0,Mill Park,3,1,137.5
"1/29 Barwon Avenue, Reservoir VIC 3073",0,House,8,180.0,Reservoir,1,1,90.0
"17 Grevillia Drive, Mill Park VIC 3082",1,House,4,540.0,Mill Park,4,2,90.0
"8 Teralba Close, Mill Park VIC 3082",2,House,6,575.0,Mill Park,4,2,95.83333333333333
"1 Sevenoaks Avenue, Heidelberg VIC 3084",2,House,6,995.0,Heidelberg,4,2,165.83333333333334
"46 Brown Street, Heidelberg VIC 3084",1,House,7,620.0,Heidelberg,3,2,124.0
"23 Lamina Avenue, Mill Park VIC 3082",3,House,6,550.0,Mill Park,3,2,110.0
"18 Carbine Court, Mill Park VIC 3082",2,House,4,525.0,Mill Park,3,2,105.0
"33A Garden Grove Drive, Mill Park VIC 3082",2,House,6,520.0,Mill Park,3,2,104.0
"61 Hawkes Drive, Mill Park VIC 3082",1,House,9,530.0,Mill Park,3,2,106.0
"39 Hawkes Drive, Mill Park VIC 3082",1,House,9,520.0,Mill Park,3,2,104.0
"205/91 Darebin Street, Heidelberg VIC 3084",1,Apartment / Unit / Flat,8,720.0,Heidelberg,2,2,180.0
"107/12 Powlett Street, Heidelberg VIC 3084",1,Apartment / Unit / Flat,8,555.0,Heidelberg,2,2,138.75
"206/24 Oleander Drive, Mill Park VIC 3082",1,Apartment / Unit / Flat,6,520.0,Mill Park,2,2,130.0
"24 Heritage Drive, Mill Park VIC 3082",2,House,6,510.0,Mill Park,3,1,127.5
"13 Packard Course, Mill Park VIC 3082",2,House,4,500.0,Mill Park,3,2,100.0
"304/3 Cartmell Street, Heidelberg VIC 3084",0,Apartment / Unit / Flat,8,550.0,Heidelberg,2,1,183.33333333333334
"8/145 Cape St, Heidelberg VIC 3084",1,Apartment / Unit / Flat,7,550.0,Heidelberg,2,1,183.33333333333334
"55 Hurlstone Crescent, Mill Park VIC 3082",4,House,6,500.0,Mill Park,3,2,100.0
"6 Devlin Court, Mill Park VIC 3082",4,House,7,500.0,Mill Park,3,2,100.0
"206/1 Wimport St, Heidelberg VIC 3084",1,Apartment / Unit / Flat,6,520.0,Heidelberg,2,1,173.33333333333334
"2/85 Rosanna Road, Heidelberg VIC 3084",1,Apartment / Unit / Flat,6,500.0,Heidelberg,2,1,166.66666666666666
"6 San Marco Place, Mill Park VIC 3082",1,Apartment / Unit / Flat,6,480.0,Mill Park,2,1,160.0
"105/3 Cartmell Street, Heidelberg VIC 3084",1,Apartment / Unit / Flat,8,500.0,Heidelberg,2,1,166.66666666666666
"23 Golflinks Drive, Mill Park VIC 3082",1,House,7,480.0,Mill Park,3,1,120.0
"211/40 Bush Boulevard, Mill Park VIC 3082",1,House,6,490.0,Mill Park,2,2,122.5
"14 Hawthorn Court, Mill Park VIC 3082",2,House,6,475.0,Mill Park,3,1,118.75
"304/40 Burgundy Street, Heidelberg VIC 3084",1,Apartment / Unit / Flat,9,500.0,Heidelberg,2,1,166.66666666666666
"305/82 Hawdon Street, Heidelberg VIC 3084",1,Apartment / Unit / Flat,5,470.0,Heidelberg,2,1,156.66666666666666
"2/145 Cape St, Heidelberg VIC 3084",1,House,7,500.0,Heidelberg,2,1,166.66666666666666
"206/109 CAPE STREET, Heidelberg VIC 3084",1,Apartment / Unit / Flat,8,460.0,Heidelberg,1,1,230.0
"5A Carroll Crescent, Mill Park VIC 3082",1,House,9,400.0,Mill Park,3,1,100.0
"5/49 Hawdon Street, Heidelberg VIC 3084",1,Apartment / Unit / Flat,7,400.0,Heidelberg,1,1,200.0
"2/18 Hawkes Drive, Mill Park VIC 3082",2,House,9,455.0,Mill Park,2,1,151.66666666666666
"57 MILL PARK DRIVE, Mill Park VIC 3082",1,House,7,380.0,Mill Park,1,1,190.0
"14 Birrakay Court, Greensborough VIC 3088",1,House,6,680.0,Greensborough,4,2,113.33333333333333
"6/187 St Helena Road, Greensborough VIC 3088",2,House,7,750.0,Greensborough,3,2,150.0
"35 Brentwick Drive, Greensborough VIC 3088",3,House,4,850.0,Greensborough,6,4,85.0
"7 Lemon Tree Lane, Greensborough VIC 3088",2,House,5,850.0,Greensborough,5,3,106.25
"8 Cloud Court, Eltham VIC 3095",2,House,4,760.0,Eltham,4,2,126.66666666666667
