address,parking,type,num_schools,cost,suburb,beds,baths,cost/(beds+baths)
"1/11 Fitzgerald Road, Essendon VIC 3040",1,Apartment / Unit / Flat,11,375.0,Essendon,1,1,187.5
"11/48 Scott Street, Essendon VIC 3040",1,Apartment / Unit / Flat,11,375.0,Essendon,1,1,187.5
"10/29 Raleigh Street, Essendon VIC 3040",0,Apartment / Unit / Flat,11,365.0,Essendon,1,1,182.5
"3 Kanooka Grove, Meadow Heights VIC 3048",3,House,4,620.0,Meadow Heights,3,2,124.0
"3A Cassinia Crescent, Meadow Heights VIC 3048",2,Apartment / Unit / Flat,5,600.0,Meadow Heights,4,2,100.0
"2/15 Weemala Court, Meadow Heights VIC 3048",1,Apartment / Unit / Flat,5,550.0,Meadow Heights,3,2,110.0
"2 Linden Close, Meadow Heights VIC 3048",2,House,4,550.0,Meadow Heights,4,2,91.66666666666667
"2/220 Pascoe Vale Road, Essendon VIC 3040",1,Apartment / Unit / Flat,11,379.25,Essendon,1,1,189.625
"9/13 McCulloch Street, Essendon VIC 3040",1,Apartment / Unit / Flat,11,345.0,Essendon,1,1,172.5
"2116/39 Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,13,520.0,Melbourne,2,1,173.33333333333334
"3402/5 Sutherland Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,520.0,Melbourne,1,1,260.0
"1508/200 Spencer Street, Melbourne VIC 3000",1,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"514/339 Swanston Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,520.0,Melbourne,2,1,173.33333333333334
"901/557 Little Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"27 Melalueca Drive, Meadow Heights VIC 3048",1,House,5,550.0,Meadow Heights,3,1,137.5
"15 Simpson Court, Meadow Heights VIC 3048",1,House,11,500.0,Meadow Heights,3,1,125.0
"25 Melaleuca Drive, Meadow Heights VIC 3048",1,House,5,500.0,Meadow Heights,3,2,100.0
"809/38 Rose lane, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"97B Evell Street, Glenroy VIC 3046",2,House,11,720.0,Glenroy,3,2,144.0
"1/64 Ashleigh Crescent, Meadow Heights VIC 3048",0,Apartment / Unit / Flat,8,500.0,Meadow Heights,3,1,125.0
"1406/601 Little Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"2003/200 Spencer Street, Melbourne VIC 3000",1,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"141 Lightwood Crescent, Meadow Heights VIC 3048",0,House,3,500.0,Meadow Heights,3,2,100.0
"102/589 Elizabeth Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,520.0,Melbourne,1,1,260.0
"1/5 Nicholson Crescent, Meadow Heights VIC 3048",1,Apartment / Unit / Flat,5,460.0,Meadow Heights,3,2,92.0
"2006/288 Spencer Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"1/1457 Pascoe Vale Road, Meadow Heights VIC 3048",1,Apartment / Unit / Flat,8,450.0,Meadow Heights,2,1,150.0
"2/11 Mitta Mitta Way, Meadow Heights VIC 3048",1,Apartment / Unit / Flat,4,460.0,Meadow Heights,2,1,153.33333333333334
"117 Evell Street, Glenroy VIC 3046",5,House,11,610.0,Glenroy,4,1,122.0
"2207/5 Sutherland St, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,520.0,Melbourne,1,1,260.0
"557 Little Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"129 Cumberland Road, Pascoe Vale VIC 3044",4,House,11,800.0,Pascoe Vale,4,2,133.33333333333334
"8 Heather Avenue, Pascoe Vale VIC 3044",2,House,11,750.0,Pascoe Vale,3,2,150.0
"8 Bellevue Terrace, Pascoe Vale VIC 3044",4,House,9,800.0,Pascoe Vale,4,3,114.28571428571429
"603/115 Swanston Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"31 Eldorado Crescent, Meadow Heights VIC 3048",2,House,9,450.0,Meadow Heights,3,1,112.5
"4/18 Shankland Boulevard, Meadow Heights VIC 3048",1,Apartment / Unit / Flat,5,450.0,Meadow Heights,2,1,150.0
"157 Lightwood Cres, Meadow Heights VIC 3048",2,House,4,450.0,Meadow Heights,3,2,90.0
"50/88 Franklin Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,520.0,Melbourne,2,1,173.33333333333334
"2/43 Lytton Street, Glenroy VIC 3046",1,Apartment / Unit / Flat,10,600.0,Glenroy,3,1,150.0
"2406/557 Little Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"602/318 Little Lonsdale St, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,520.0,Melbourne,1,1,260.0
"19 BENJAMIN STREET, Parkville VIC 3052",1,House,10,1150.0,Parkville,3,1,287.5
"198 The Avenue, Parkville VIC 3052",1,House,10,1800.0,Parkville,3,2,360.0
"913/22-24 Jane Bell Lane, Melbourne VIC 3000",1,Apartment / Unit / Flat,11,520.0,Melbourne,1,1,260.0
"139 Park Drive, Parkville VIC 3052",1,House,10,1440.0,Parkville,4,1,288.0
"38 Story Street, Parkville VIC 3052",2,House,10,1250.0,Parkville,4,1,250.0
"511/109 109 Manningham St, Parkville VIC 3052",0,Apartment / Unit / Flat,11,950.0,Parkville,2,2,237.5
"29 Joffre Road, Pascoe Vale VIC 3044",2,House,12,750.0,Pascoe Vale,4,2,125.0
"308 Gaffney Street, Pascoe Vale VIC 3044",3,House,13,650.0,Pascoe Vale,3,1,162.5
"210 Boundary Road, Pascoe Vale VIC 3044",2,House,12,660.0,Pascoe Vale,3,1,165.0
"219/108 Flinders Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,520.0,Melbourne,1,1,260.0
"115 Justin Avenue, Glenroy VIC 3046",1,House,11,600.0,Glenroy,3,2,120.0
"2304/250 Elizabeth Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,520.0,Melbourne,1,1,260.0
"85 Langton Street, Glenroy VIC 3046",4,House,11,570.0,Glenroy,3,1,142.5
"218/108 Flinders Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,520.0,Melbourne,1,1,260.0
"105/547 Flinders Lane, Melbourne VIC 3000",0,Apartment / Unit / Flat,8,520.0,Melbourne,1,1,260.0
"907/91-93 Flemington Road, Parkville VIC 3052",1,Apartment / Unit / Flat,11,700.0,Parkville,2,1,233.33333333333334
"715/39 Lonsdale St, Melbourne VIC 3000",0,Apartment / Unit / Flat,13,520.0,Melbourne,2,1,173.33333333333334
"136 John Street, Glenroy VIC 3046",1,House,10,550.0,Glenroy,3,1,137.5
"203/109 Manningham St, Parkville VIC 3052",1,Apartment / Unit / Flat,11,680.0,Parkville,2,2,170.0
"427/109 Manningham St, Parkville VIC 3052",1,Apartment / Unit / Flat,11,665.0,Parkville,2,2,166.25
"2/53 Landells Road, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,13,650.0,Pascoe Vale,3,1,162.5
"304/29 Market Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,515.0,Melbourne,1,1,257.5
"3502/80 A'Beckett Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,515.0,Melbourne,1,1,257.5
"103 109 Manningham St, Parkville VIC 3052",1,Apartment / Unit / Flat,11,680.0,Parkville,2,2,170.0
"16 Glenroy Road, Glenroy VIC 3046",1,House,8,550.0,Glenroy,3,1,137.5
"715/118 Franklin Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,510.0,Melbourne,1,1,255.0
"29 Salisbury Street, Glenroy VIC 3046",3,House,12,550.0,Glenroy,3,1,137.5
"1705/80 A'Beckett Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,510.0,Melbourne,1,1,255.0
"24 Church Street, Parkville VIC 3052",0,House,11,595.0,Parkville,2,1,198.33333333333334
"606/67 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,610.0,Parkville,2,2,152.5
"2/6 Manchester Lane, Parkville VIC 3052",1,Apartment / Unit / Flat,11,600.0,Parkville,1,1,300.0
"2708/568 Collins Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,510.0,Melbourne,1,1,255.0
"48 Lytton Street, Glenroy VIC 3046",1,House,8,550.0,Glenroy,3,1,137.5
"717/91 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,600.0,Parkville,2,2,150.0
"1/142 Kent Road, Pascoe Vale VIC 3044",1,House,12,575.0,Pascoe Vale,2,1,191.66666666666666
"201/86 Cade Way, Parkville VIC 3052",1,Apartment / Unit / Flat,11,570.0,Parkville,2,2,142.5
"112/11-17 Cohen Place, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,1,1,250.0
"1/25 Finchley Avenue, Glenroy VIC 3046",1,Apartment / Unit / Flat,10,550.0,Glenroy,2,1,183.33333333333334
"2007/288 Spencer Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"8/96 Flemington Road, Parkville VIC 3052",1,Apartment / Unit / Flat,11,550.0,Parkville,2,1,183.33333333333334
"2505/557 Little Lonsdale St, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"121 109 Manningham St, Parkville VIC 3052",1,Apartment / Unit / Flat,11,540.0,Parkville,1,1,270.0
"4 Corrigan Street, Glenroy VIC 3046",2,House,12,550.0,Glenroy,2,1,183.33333333333334
"101/92 Cade Way, Parkville VIC 3052",1,Apartment / Unit / Flat,11,560.0,Parkville,2,2,140.0
"503/109 Manningham St, Parkville VIC 3052",1,Apartment / Unit / Flat,11,530.0,Parkville,1,1,265.0
"14 Chapman Avenue, Glenroy VIC 3046",0,House,8,540.0,Glenroy,3,1,135.0
"A/13 Parker Street, Pascoe Vale VIC 3044",2,Apartment / Unit / Flat,8,550.0,Pascoe Vale,3,1,137.5
"1/37-39 Westgate Street, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,11,530.0,Pascoe Vale,2,1,176.66666666666666
"2008/568-580 Collins Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"2/12 Norton St, Pascoe Vale VIC 3044",2,Apartment / Unit / Flat,9,520.0,Pascoe Vale,2,1,173.33333333333334
"205/77 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,525.0,Parkville,1,1,262.5
"1803/39 Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,13,500.0,Melbourne,2,1,166.66666666666666
"1605/80 Abeckett Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,1,1,250.0
"3507/120 A'Beckett Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,500.0,Melbourne,1,1,250.0
"311/77 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,520.0,Parkville,2,1,173.33333333333334
"804/51 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,11,500.0,Parkville,1,1,250.0
"1716/39 Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,13,500.0,Melbourne,2,1,166.66666666666666
"302/91 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,520.0,Parkville,1,1,260.0
"2/97 Paget Avenue, Glenroy VIC 3046",1,Apartment / Unit / Flat,13,530.0,Glenroy,2,1,176.66666666666666
"508/91 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,510.0,Parkville,1,1,255.0
"1/60 Ward Street, Glenroy VIC 3046",2,House,12,520.0,Glenroy,3,1,130.0
"9 Rose Street, Pascoe Vale VIC 3044",1,House,13,510.0,Pascoe Vale,3,1,127.5
"16A Eastgate Street, Pascoe Vale VIC 3044",2,House,13,510.0,Pascoe Vale,3,1,127.5
"P22/394 Collins Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"3/83 Essex Street, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,13,510.0,Pascoe Vale,2,1,170.0
"51 Bindi Street, Glenroy VIC 3046",2,House,12,520.0,Glenroy,3,2,104.0
"908/160 Little Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,2,1,166.66666666666666
"Unit 42/131 Lonsdale St, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,1,1,250.0
"603/11 Rose Lane, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"2/168 Glenroy Road, Glenroy VIC 3046",1,Apartment / Unit / Flat,10,520.0,Glenroy,2,1,173.33333333333334
"12/121-125 Northumberland road, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,11,508.0,Pascoe Vale,2,1,169.33333333333334
"1106/91 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,490.0,Parkville,1,1,245.0
"305/77 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,480.0,Parkville,1,1,240.0
"311/445-453 Royal Parade, Parkville VIC 3052",1,Apartment / Unit / Flat,10,490.0,Parkville,1,1,245.0
"1402/557-561 Little Lonsdale street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"113/67 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,450.0,Parkville,1,1,225.0
"6/30 Park Drive, Parkville VIC 3052",1,Apartment / Unit / Flat,10,450.0,Parkville,1,1,225.0
"116 Melbourne Avenue, Glenroy VIC 3046",2,House,12,520.0,Glenroy,3,1,130.0
"1A Meadowbank Street, Glenroy VIC 3046",2,House,9,520.0,Glenroy,3,2,104.0
"1B Oak Street, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,10,480.0,Pascoe Vale,1,1,240.0
"2/26 Snell Grove, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,10,470.0,Pascoe Vale,2,1,156.66666666666666
"707/11-17 Cohen Place, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,1,1,250.0
"1/8A Danin Street, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,9,450.0,Pascoe Vale,2,1,150.0
"31 Valencia Street, Glenroy VIC 3046",3,House,11,520.0,Glenroy,3,1,130.0
"704/263 Franklin Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,500.0,Melbourne,1,1,250.0
"811/422 Collins Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"81 Justin Avenue, Glenroy VIC 3046",0,House,12,510.0,Glenroy,3,1,127.5
"26 Curran Street, North Melbourne VIC 3051",2,House,11,1100.0,North Melbourne,4,2,183.33333333333334
"809/91 Galada Avenue, Parkville VIC 3052",1,Apartment / Unit / Flat,10,450.0,Parkville,1,1,225.0
"1/21 Rhodes Parade, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,10,450.0,Pascoe Vale,2,1,150.0
"12 Canning Street, North Melbourne VIC 3051",0,House,12,1165.0,North Melbourne,4,2,194.16666666666666
"20/91-93 Manningham Street, Parkville VIC 3052",2,Apartment / Unit / Flat,11,440.0,Parkville,2,1,146.66666666666666
"787 Park Street, Parkville VIC 3052",0,Apartment / Unit / Flat,10,320.0,Parkville,1,1,160.0
"103A/23-25 Cumberland Road, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,11,440.0,Pascoe Vale,1,1,220.0
"8/14 Pascoe Street, Pascoe Vale VIC 3044",1,Apartment / Unit / Flat,12,380.0,Pascoe Vale,2,1,126.66666666666667
"20 Moss Court, Glenroy VIC 3046",0,House,12,500.0,Glenroy,3,1,125.0
"2709/500 Elizabeth Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,1,1,250.0
"557 Little Lonsdale St, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"2401/8 Downie Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,8,500.0,Melbourne,1,1,250.0
"11 Canning Street, North Melbourne VIC 3051",1,House,11,980.0,North Melbourne,3,1,245.0
"12 Mary Street, North Melbourne VIC 3051",1,House,11,1050.0,North Melbourne,3,3,175.0
"1906/39 Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,13,500.0,Melbourne,2,1,166.66666666666666
"7-9 Harker Street, North Melbourne VIC 3051",3,House,11,900.0,North Melbourne,4,1,180.0
"2/8 Truscott Street, Glenroy VIC 3046",1,Apartment / Unit / Flat,11,480.0,Glenroy,2,1,160.0
"329/118 Franklin Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,500.0,Melbourne,2,1,166.66666666666666
"913/200 Spencer Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"1/12 Acacia Street, Glenroy VIC 3046",1,Apartment / Unit / Flat,10,480.0,Glenroy,2,1,160.0
"703/639 Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"6/77 Chapman Avenue, Glenroy VIC 3046",1,Apartment / Unit / Flat,10,470.0,Glenroy,2,1,156.66666666666666
"806/25-33 Wills Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"3/112 Bindi Street, Glenroy VIC 3046",2,Apartment / Unit / Flat,11,470.0,Glenroy,2,1,156.66666666666666
"493-495 Dryburgh Street, North Melbourne VIC 3051",2,House,12,895.0,North Melbourne,3,2,179.0
"6.07/69 Flemington Road, North Melbourne VIC 3051",1,Apartment / Unit / Flat,11,900.0,North Melbourne,3,2,180.0
"316/350 Victoria Street, North Melbourne VIC 3051",1,Apartment / Unit / Flat,10,850.0,North Melbourne,2,1,283.3333333333333
"1412/188 Macaulay Road, North Melbourne VIC 3051",2,Apartment / Unit / Flat,12,850.0,North Melbourne,3,2,170.0
"1804/250 Elizabeth Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"716/250 Elizabeth Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"33 Glen Street, Glenroy VIC 3046",2,House,12,450.0,Glenroy,2,1,150.0
"105/268 Flinders Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,500.0,Melbourne,2,1,166.66666666666666
"125/131 Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,500.0,Melbourne,1,1,250.0
"2602/350 William Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,500.0,Melbourne,1,1,250.0
"1/97 Plumpton Avenue, Glenroy VIC 3046",1,Apartment / Unit / Flat,11,460.0,Glenroy,2,1,153.33333333333334
"4/48 Stanley Street, Glenroy VIC 3046",1,Apartment / Unit / Flat,8,450.0,Glenroy,2,1,150.0
"17 Gardiner Street, North Melbourne VIC 3051",1,House,10,830.0,North Melbourne,3,2,166.0
"173 West Street, Glenroy VIC 3046",1,House,10,450.0,Glenroy,3,1,112.5
"2/53 May Street, Glenroy VIC 3046",1,Apartment / Unit / Flat,11,450.0,Glenroy,2,1,150.0
"1208/31 Spring Street, Melbourne VIC 3000",1,Apartment / Unit / Flat,12,500.0,Melbourne,1,1,250.0
"806/17 Singers Lane, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,495.0,Melbourne,1,1,247.5
"68 Pigdon Street, Carlton North VIC 3054",0,House,10,840.0,Carlton North,2,1,280.0
"4/26 Gladstone Parade, Glenroy VIC 3046",1,Apartment / Unit / Flat,9,430.0,Glenroy,2,1,143.33333333333334
"16 O'Grady Street, Carlton North VIC 3054",0,House,9,750.0,Carlton North,2,1,250.0
"438 Canning Street, Carlton North VIC 3054",1,House,9,1100.0,Carlton North,3,1,275.0
"904 Lygon Street, Carlton North VIC 3054",1,House,9,795.0,Carlton North,2,1,265.0
"546 Station Street, Carlton North VIC 3054",0,House,10,1100.0,Carlton North,3,2,220.0
"2301/36 La Trobe Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,495.0,Melbourne,1,1,247.5
"22 Glenroy Road, Glenroy VIC 3046",1,House,9,385.0,Glenroy,3,1,96.25
"1008/380 Little Lonsdale Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,490.0,Melbourne,1,1,245.0
"508/69 Flemington Road, North Melbourne VIC 3051",1,Apartment / Unit / Flat,11,750.0,North Melbourne,2,2,187.5
"1/23A Becket Street South, Glenroy VIC 3046",1,Apartment / Unit / Flat,10,385.0,Glenroy,2,1,128.33333333333334
"1312/33 Blackwood Street, North Melbourne VIC 3051",1,Apartment / Unit / Flat,11,750.0,North Melbourne,2,2,187.5
"304/24 Cobden Street, North Melbourne VIC 3051",1,House,11,720.0,North Melbourne,2,1,240.0
"708/58 Villiers Street, North Melbourne VIC 3051",1,Apartment / Unit / Flat,11,750.0,North Melbourne,2,2,187.5
"211/336 Russell St, Melbourne VIC 3000",1,Apartment / Unit / Flat,12,490.0,Melbourne,1,1,245.0
"44/16-18 Bennetts Lane, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,490.0,Melbourne,2,1,163.33333333333334
"8/1068 Lygon Street, Carlton North VIC 3054",2,Apartment / Unit / Flat,10,750.0,Carlton North,3,2,150.0
"7/14 Salisbury Street, Glenroy VIC 3046",1,Apartment / Unit / Flat,12,350.0,Glenroy,1,1,175.0
"328 Rathdowne Street, Carlton North VIC 3054",0,House,9,725.0,Carlton North,2,1,241.66666666666666
"4/1086 Lygon Street, Carlton North VIC 3054",1,Apartment / Unit / Flat,10,700.0,Carlton North,3,1,175.0
"449 Station Street, Carlton North VIC 3054",0,House,9,680.0,Carlton North,2,1,226.66666666666666
"786 Drummond Street, Carlton North VIC 3054",0,House,9,720.0,Carlton North,3,1,180.0
"317/339 Swanston Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,480.0,Melbourne,1,1,240.0
"71/222 Victoria St, Melbourne VIC 3000",0,Apartment / Unit / Flat,11,480.0,Melbourne,1,1,240.0
"22/287-293 Exhibition Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,480.0,Melbourne,1,1,240.0
"59 Courtney Street, North Melbourne VIC 3051",0,House,11,680.0,North Melbourne,3,2,136.0
"412/108 Haines Street, North Melbourne VIC 3051",1,Apartment / Unit / Flat,11,680.0,North Melbourne,2,2,170.0
"804/33 Blackwood Street, North Melbourne VIC 3051",0,Apartment / Unit / Flat,11,700.0,North Melbourne,2,1,233.33333333333334
"303/1 Shiel Street, North Melbourne VIC 3051",1,Apartment / Unit / Flat,11,680.0,North Melbourne,2,2,170.0
"211/108 Flinders Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,480.0,Melbourne,1,1,240.0
"293 Richardson Street, Carlton North VIC 3054",0,House,9,630.0,Carlton North,2,1,210.0
"36/398 La Trobe Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,480.0,Melbourne,1,1,240.0
"2/545-549 Nicholson Street, Carlton North VIC 3054",1,Apartment / Unit / Flat,9,600.0,Carlton North,2,1,200.0
"9/1068 Lygon Street, Carlton North VIC 3054",1,Apartment / Unit / Flat,10,580.0,Carlton North,2,1,193.33333333333334
"173 Pigdon Street, Carlton North VIC 3054",0,House,10,590.0,Carlton North,2,1,196.66666666666666
"30/1066 Lygon Street, Carlton North VIC 3054",1,Apartment / Unit / Flat,10,580.0,Carlton North,2,1,193.33333333333334
"511/228 A'Beckett St, Melbourne VIC 3000",0,Apartment / Unit / Flat,10,480.0,Melbourne,1,1,240.0
"1204/8 Exploration Lane, Melbourne VIC 3000",0,Apartment / Unit / Flat,12,480.0,Melbourne,1,1,240.0
"1.04/69 Flemington Road, North Melbourne VIC 3051",0,Apartment / Unit / Flat,11,670.0,North Melbourne,2,1,223.33333333333334
"4207/220 Spencer Street, Melbourne VIC 3000",0,Apartment / Unit / Flat,9,480.0,Melbourne,1,1,240.0
"11 Bickford Lane, North Melbourne VIC 3051",1,House,10,650.0,North Melbourne,2,2,162.5
"325/111 Canning Street, North Melbourne VIC 3051",1,Apartment / Unit / Flat,12,670.0,North Melbourne,2,2,167.5
"4 Tilley Street, Coburg North VIC 3058",0,House,12,720.0,Coburg North,4,2,120.0
"4 Speedie Street, Coburg North VIC 3058",2,House,12,795.0,Coburg North,4,2,132.5
"10 Goleen Street, Coburg North VIC 3058",1,House,12,600.0,Coburg North,3,1,150.0
"9 Mcdonnell Road, Coburg North VIC 3058",2,House,12,750.0,Coburg North,3,1,187.5
"804/480 St Kilda Road, Melbourne VIC 3000",1,Apartment / Unit / Flat,12,480.0,Melbourne,1,1,240.0
"28/16 Courtney Street, North Melbourne VIC 3051",2,Apartment / Unit / Flat,11,640.0,North Melbourne,2,1,213.33333333333334
"407/33 Blackwood Street, North Melbourne VIC 3051",0,Apartment / Unit / Flat,11,650.0,North Melbourne,2,1,216.66666666666666
"6 Smith Street, Coburg North VIC 3058",3,House,12,690.0,Coburg North,4,1,138.0
